restaurant_name,review_id,review_text,review_rating,review_timestamp,reviewer_id,reviewer_total_reviews,reviewer_is_local_guide
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2t0VmJVTTJNWE5hWDI1WVp6Sk5hRlUwVW10c2NVRRAB,Món ăn yêu thích của mình tại isushi 🥰,5,2026-03-26T12:13:02.579Z,user_66718,63,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT25GNGVYSm9NV2d6YnpsS2RWVjJkelpEV1RVM1gyYxAB,Đồ ăn ok. Giá hơi max chút thôi,5,2026-03-19T07:09:05.274Z,user_clone_47559,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pWeVRGbDRZME5EVnpKM1UzVXpTVmR0UVZOek9WRRAB,Ngon,5,2026-03-12T11:55:27.741Z,user_clone_29667,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pWTE9XSllSbGRLYjJkSVJsZExjVFExWkhSSGRGRRAB,"Tuyệt vời,đồ ăn 10đ,phục vụ 11đ 😚",5,2026-03-09T06:06:44.526Z,user_33455,81,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pkRVRESlVNSFkwYTJKeWNtb3RUbEJhWVZGc1UzYxAB,"Ra thiếu món, món ra chậm",2,2026-03-05T03:23:39.028Z,user_27934,17,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT21wUFVqUkhaR2s1Y21SM2VuVkZWV0ZYVkVsVVJsRRAB,Nhân viên viên phục vụ rất kém không nhiệt tình cố tình kéo dài thời gian để hết giờ trong khi trên bàn luôn không có đồ ăn. Không muốn quay lại,2,2026-03-03T13:36:59.848Z,user_64220,10,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pob1lUVm1TelpWV2s1NVVUZEVWbmR5VFZkbk1XYxAB,ngon ghê á trời,5,2026-03-02T09:29:12.172Z,user_clone_19409,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pWRFpHVXhWVU40Vm1NNU0zUlBhMW8yTlRoMk5VRRAB,"Ngon, nv phục vụ nhiệt tình niềm nở .",5,2026-03-02T09:11:47.664Z,user_90709,36,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pWRlIzQlhOM05aYW5GUlZuUktaRWxZTlV4UlIzYxAB,"Giao hàng nhanh shipper thân thiện, đồ ăn ngon rẻ sạch sẽ đóng gói kỹ, nên mua nha cả nhà!",5,2026-03-02T09:07:11.130Z,user_clone_62663,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT21OUVUxRkhORUZ6ZUZGWWRtbzNWRUpMVGtSWlFWRRAB,nchung là 10đ ko có nhưng 😝😝,5,2026-03-02T09:05:07.789Z,user_clone_41004,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT21sZk4zaGxSbGhFV0RkTmJVcFljRmhNVEVZMmQwRRAB,"Đồ ăn ngon, tươi",5,2026-02-27T12:55:43.242Z,user_clone_35119,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2tOYVFqTnZZbFl5VVVaYVVETkxMWGd0YTE5MVVYYxAB,"Nước chấm hơi ngọt quá không hợp gu người Bắc lắm. Thịt nướng thơm, mềm, đóng gói cẩn thận.",5,2026-02-27T12:54:10.679Z,user_67335,6,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2preGMySnZSVmd5VTJSRlZISlpaak5vVjB4QlNFRRAB,Hmm miếng sashimi mỏng lét 😗 lên món lâu cực . Cục cơm thì chà bá,1,2026-02-22T16:54:29.534Z,user_46625,17,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT21aUmJsQnVNSEZqVERrelRYTkplSGRZY0RoSlUwRRAB,Rất tốt,5,2026-02-15T12:23:11.489Z,user_25915,92,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT25KTlpYQnNabE00VldKMk4ycFVPVzVCVm5kQ2JIYxAB,"Giao hàng nhanh shipper thân thiện, đồ ăn ngon rẻ sạch sẽ đóng gói kỹ, nên mua nha cả nhà!",5,2026-02-15T12:22:55.772Z,user_clone_82115,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2xoSWFWa3RVM2hqTUVkdlozUjVkVmRoU1dWd1VVRRAB,Shop ok nha,5,2026-02-15T12:22:36.491Z,user_clone_49184,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2xBeVdWZzVkMWhXVmpWUGNsQk1ORFZqVGxWUlFtYxAB,"đò ăn hợp khẩu vị, tươi",5,2026-02-14T05:09:13.449Z,user_clone_46045,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pRM1pGaEpMWFpzTlUxblZVUjZRbTF1VUdzMFowRRAB,đồ ăn tươi,5,2026-02-14T05:00:36.425Z,user_clone_72013,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2xSc1JWOWtZblpIVEcxSmFrOVViVzB3UjNaUFpHYxAB,"Nước chấm hơi ngọt quá không hợp gu người Bắc lắm. Thịt nướng thơm, mềm, đóng gói cẩn thận.",5,2026-02-11T05:10:00.164Z,user_59136,70,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2s5S2NWUndSa3BTWldoT2FraHRVV0pWVmpsVFZuYxAB,Cá hồi ngon hàng chuẩn ạ,5,2026-02-10T12:15:23.882Z,user_clone_31414,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2tSV1dITmxRVmhyVmtWcmVtOUtUVXBuWVZoSFpFRRAB,Không gian tuyệt vời,5,2026-02-10T12:14:43.967Z,user_clone_30467,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2w5WmVrYzNPR0kxZUVORFZsUjZaV1ZZWlRGNk9WRRAB,"Món ăn rất ngon ạ, shop đóng gói kỹ càng, anh shipper thân thiện giao nhanh, nên mua nha mọi người.",5,2026-02-10T04:59:35.897Z,user_clone_60306,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pWWGRrNVZNWFZQVVZwWWFFTnZlR1JFY25wSlJXYxAB,"Không gian quán rộng rãi thoáng mát, view chụp ảnh khá đẹp. Món ăn lên nhanh nhưng sườn hơi dai một tí.",5,2026-02-09T12:02:03.402Z,user_84623,13,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2xCM2FIZHdUVGN4VmtaRVlqTk9ZM0ZqT0haMlZuYxAB,"Quán quen của gia đình mình, đồ ăn ở đây lúc nào cũng giữ được phong độ. Điểm 9 cho chất lượng.",5,2026-02-09T04:37:59.687Z,user_83384,105,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pCVlR6aFFjVWN4VWpOS1dWSlRXSEJSUmt4M1YyYxAB,"Giao hàng nhanh shipper thân thiện, đồ ăn ngon rẻ sạch sẽ đóng gói kỹ, nên mua nha cả nhà!",5,2026-02-08T13:50:10.218Z,user_clone_87219,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2tKcGRVZFlOM2xxTW5WclQyczNMV0ZvUlV0WlQzYxAB,"Đồ ăn ngon, nv phục vụ nhiêt tình",5,2026-02-08T12:24:48.629Z,user_clone_56237,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2tGcWRFSTVNV2RJWTI4eVpXWmZVRzlpVVd4Q1VXYxAB,"Món ăn ngon, phục vụ nhiệt tình",5,2026-02-08T11:22:15.593Z,user_clone_32688,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2tzNGIycG1aUzAyVVhKRmNFTktOR0pEY21Gb1VtYxAB,"Quán quen của gia đình mình, đồ ăn ở đây lúc nào cũng giữ được phong độ. Điểm 9 cho chất lượng.",1,2026-02-07T13:01:19.186Z,user_76123,87,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT25WdlgwTkNSbGMxUVhOMGFGYzFUbWRqVTNCUVZsRRAB,"Chờ quá lâu mãi mới ra được vài món, ăn hết ngồi chờ mãi mới ra được 1 món tiếp",2,2026-02-07T12:31:46.344Z,user_27839,86,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pkclFrMTNWWEUyUTI5U2IyY3lVVEZ0UVZJeWIyYxAB,"Không gian quán rộng rãi thoáng mát, view chụp ảnh khá đẹp. Món ăn lên nhanh nhưng sườn hơi dai một tí.",5,2026-02-07T05:12:17.367Z,user_48541,28,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT21OT2FWTmhkMkZCVWpWbVdUTldWRTFUTVc1WlpYYxAB,"Đồ ăn tươi ngon, các bạn nhân viên phục vụ nhiệt tình!",5,2026-02-06T12:16:40.872Z,user_61150,13,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT25WRWJtNVhNM1psUmpCdmIwVlFTMGRRTmxacGEzYxAB,Great experience!,5,2026-02-06T12:11:32.895Z,user_clone_15692,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2pNM2JIaDVkMVpITTJ4RVNIVjBVbkl3TkdaSE5YYxAB,Ngon tuyệt vời,5,2026-02-06T12:11:15.383Z,user_41411,76,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2xSWFRrVldXV3RaYkhoS0xXWklTVTVZZDE5eFVrRRAB,Đồ ăn ngon tuyệt😻,5,2026-02-06T06:14:32.456Z,user_clone_42839,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT25GdkxWQlFVbUpHZVdNeVZHSjFibnBXU0djNU9GRRAB,"Ăn buffet ở đây khá hời, nhiều món lựa chọn, hải sản tươi. Sẽ giới thiệu cho bạn bè.",4,2026-02-06T04:24:49.538Z,user_64118,35,1
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2xac2FGUnVVM2hOWTNOSlJGRktiVVF5YlZKeU5YYxAB,"Phục vụ nhanh nhẹn, đồ ăn ngon",5,2026-02-06T04:24:21.540Z,user_25644,110,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT21GRGJUUlBZbFZRVm1jNFNHRlZia2wxY1hNM01VRRAB,"Quán sạch sẽ đồ ăn ngon, shipper giao nhanh nhiệt tình, đóng gói rất kỹ, 10 điểm uy tín cả nhà ơi.",5,2026-02-06T04:22:50.008Z,user_clone_41996,2,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2s5dVFqaHRlVWd4VXpCNU9YTm5hMUoyYkZSbWEzYxAB,"Giao hàng nhanh shipper thân thiện, đồ ăn ngon rẻ sạch sẽ đóng gói kỹ, nên mua nha cả nhà!",5,2026-02-05T07:36:16.307Z,user_clone_54364,1,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT20xamNXVndRbloyVm01UFQwRnBSMVpLWmpoNVVYYxAB,"Đồ ăn ngon, nhân viên phục vụ chu đáo nhiệt tình. Điểm trừ là cuối tuần hơi đông nên phải chờ bàn hơi lâu.",4,2026-02-05T07:35:31.104Z,user_16651,22,0
iSushi Hà Đông,Ci9DQUlRQUNvZENodHljRjlvT2tKR01rSnhlVWx6ZEZCUVZUbFZkazFLTTFKcE5VRRAB,Món ngon không gian lịch sự thoáng đãng,5,2026-02-04T11:24:16.610Z,user_77374,25,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2xReVNUY3hNRkpMTjFnMFIzWkRWbDlZUzFaelRIYxAB,"Hôm trước thèm vị quê nên ghé quán làm mẹt bánh hỏi lòng heo. Điểm cộng là dồi và lòng non làm rất sạch sẽ, nước mắm chấm pha vừa vặn ăn kèm rau sống tươi roi rói. Tuy nhiên buổi sáng quán đông khách quá nên phục vụ hơi lóng ngóng, mình gọi thêm đĩa bánh hỏi mà đợi mãi mới thấy bưng ra. Không gian quán hơi nhỏ và bí, nhóm đi tầm 4 người ngồi hơi chật chội. Chỗ đỗ xe máy ngay trước cửa nhưng vỉa hè hơi hẹp, quay xe hơi vất vả chút. Tạm chấm 4 sao, mong quán cải thiện tốc độ lên đồ.",4,2026-06-03T09:09:52.176Z,user_91176,79,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT210RmFrZEdjbEV4T1VJNVJUUTBkelE1WmtOaE9YYxAB,"Chiều hôm thứ Năm đi công tác vừa đáp chuyến bay xuống mệt rã rời, được anh bạn đồng nghiệp dẫn thẳng qua đây ăn bánh tráng trộn cuốn giải ngấy. Điểm cộng lớn là bãi đỗ xe rộng rãi, bước vào trong thấy không gian sạch sẽ ngăn nắp, nhân viên chào hỏi lễ phép. Bọn mình gọi suất bánh tráng phơi sương cuộn bơ trứng muối béo ngậy và tóp mỡ rim sa tế siêu dính nhìn trình bày tươm tất sạch sẽ. Nước sốt sánh mịn quyện đều, ăn miếng nào chất lượng miếng đấy bồi bổ thể lực rất tốt. nhưng chỗ ngồi ngồi bệt trong góc hơi chật hẹp, đi nhóm đông người xoay sở hơi khó một tí. Được cái giá rổ hợp lý so với chất lượng, phục vụ nhanh không phải chờ lâu.",3,2026-06-02T08:23:05.603Z,user_64336,40,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2kxSE5DMW5kRUl6YjBSMFVsVnBkRmd0ZFVOS1dtYxAB,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",4,2026-06-02T03:46:35.157Z,user_22602,104,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2tsTFkzcExZV3hPVjNsVU9FZGtaRXhsVUVSWlRXYxAB,"Đồ ăn sạch sẽ, rau nhiều.
Nhưng mà để giá menu công khai 1 giá, đến quán 1 giá khác. Nếu quán mình đã đổi giá thì nên công khai giá menu mới
Mắm nêm khum ngon nó chua và mặn quá
Nem lụi k đặc sặc, k cuốn bằng sả mà bằng đũa ăn k rõ vị gì giá cũng tận 86k thì k đáng",3,2026-05-23T07:29:24.102Z,user_99429,14,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2t4aVVXYzFNMWg2WkhveVpqaEVaRXhhTlRoUVdsRRAB,Excellent rice paper rolls. Good price too!,5,2026-03-26T11:45:04.484Z,user_clone_61701,1,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2kxdFJYSlFRekZTZFZoT0xVeFJlblJTZGpkdVMwRRAB,Không ngon,1,2026-03-21T02:13:32.239Z,user_35281,11,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2xWb1gxSjNWVVpWWWpablpVdGFla1E1VFhOQmJuYxAB,"Quán bẩn, đồ ăn dở. Không quay lại.",1,2026-03-21T02:12:35.388Z,user_80622,20,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT25SbWVFMUpiRlJ0VTFWSVRGWTVTM052Y2w5NVgxRRAB,Dirty environment and lame flavour,1,2026-03-21T02:06:46.714Z,user_52014,45,1
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2w5dVNuVlNZVWhqVm1aSlUycFplbGxOVjJWdVVrRRAB,Tạm,3,2026-03-06T12:35:26.323Z,user_35325,96,1
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT25NM1luUXRZM2c0UWtWSmFHbFFOa1pFTTFscVZWRRAB,"1 suất ở đây ăn quá là no luôn. Quán sạch sẽ, mỗi tội hơi mùi thức ăn.",5,2025-12-05T12:54:06.234Z,user_26496,101,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT25wUFoxWnhWV1JNWTE5Mk4xaDRUbFl3YVMxcmVuYxAB,"Nước mắm hơi nhạt, rau sạch, phục vụ nhanh, không gian hơi mùi",3,2025-12-03T09:56:39.501Z,user_99364,90,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT21sclZXOXJiWFEyVld4dll5MUNXR3BJZFRGcFNrRRAB,"Quán đồ ăn ngon, mắm nêm vừa vặn, ko bị gắt hay nhạt nhoà, miếng thịt to, xin thêm rau thoải mái, nem lụi cá nhân mình chưa ưng lắm, cảm giác ít thịt, nhiều sả và hơi bé. Nhưng đc cái cái rau tươi và thịt ngon nên chắc chắn mình sẽ quay lại",5,2025-10-28T08:38:45.503Z,user_81801,14,1
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2t0dVkyMXVNV3RWYjNkYWJsSnpiM2x0YVdnd1RrRRAB,"Rất là ngon, em tốn nhiều tiền ở quán nhà mình lắm rồi:))))",5,2025-09-18T07:15:03.912Z,user_37798,45,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2pGMFowUlFYMlptYlRWNlpUUmhaaTFrV21sNmVXYxAB,"Ngonnnn ạ, ăn 2 người no căng lunn. Lên đồ nhanh.",5,2025-09-16T15:17:54.435Z,user_53550,78,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT25kSGNYSjNWbEY1TlMxaFptaHhkRVYzYUhCamJIYxAB,"tăng giá lên rất nhiều ( trên dưới 20k) nhưng chất lượng đồ ăn cảm thấy không còn được như trước, không gian cũng trở nên chật hẹp hơn. Hơi thất vọng.",3,2025-08-24T04:38:55.730Z,user_95632,15,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT25GclpWTlFNMG90UW5WWVdFOXVkM1JCVDA1RmJYYxAB,"Tìm ra chân ái bánh tráng cuốn
Mình dẫn bạn đến và hầu như ai cũng gật đầu khen ngon
Bì giòn, dày thịt ko bị mỏng. Rau tươi ăn kèm, mình thích ớt chưng nhà này.",5,2025-08-19T17:37:43.014Z,user_18731,44,0
Cò Quán Bánh Tráng Thịt Heo,Ci9DQUlRQUNvZENodHljRjlvT2xwTVpEbDZXRnBEZUZKWmR6Vm5iRzFyYWtsZmFGRRAB,"quán này thì nổi sẵn rồi, đồ ăn ngon, xứng đáng với giá tiền, mỗi cái nếu đi đông thì nên đặt trước tại chỗ ngồi khá giới hạn do không gian hẹp",5,2025-07-01T16:16:19.182Z,user_48376,115,0
Cò Quán Bánh Tráng Thịt Heo,ChdDSUhNMG9nS0VLcTI2cWJGbk5YaXNBRRAB,"Ăn buffet ở đây khá hời, nhiều món lựa chọn, hải sản tươi. Sẽ giới thiệu cho bạn bè.",5,2025-06-08T09:26:18.319Z,user_35859,6,1
Cò Quán Bánh Tráng Thịt Heo,ChZDSUhNMG9nS0VOZWdzdS1JaHRIbFJnEAE,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",4,2025-06-07T10:36:42.968Z,user_27828,56,0
Cò Quán Bánh Tráng Thịt Heo,ChdDSUhNMG9nS0VJQ0FnTUNnenBtTTJRRRAB,"Mình đi cùng hai người bạn, ăn no căng bụng mà hết có 230k cả nước, quá ưng! Thịt heo mềm, rau tươi, mắm chấm hợp khẩu vị, . Quán lên món nhanh, không phải chờ lâu, rất hợp với những lúc đang đói mà không muốn sốt ruột.

Không gian rộng rãi, thoáng mát, ngồi ăn còn được ngắm tàu trên cao chạy qua :)))). Chỗ để xe thoải mái, có bảo vệ trông nên khỏi loay hoay tìm chỗ hay sợ mất xe.

Nói chung là ăn ngon, giá hợp lý, dịch vụ ổn. Chắc chắn mình sẽ quay lại nhiều lần nữa! Ai thích bánh tráng cuốn thịt heo thì nên thử nhé!",5,2025-02-17T09:48:33.999Z,user_80648,75,0
Cò Quán Bánh Tráng Thịt Heo,ChZDSUhNMG9nS0VJQ0FnSUNfaklDZEJREAE,"Quán quen của gia đình mình, đồ ăn ở đây lúc nào cũng giữ được phong độ. Điểm 9 cho chất lượng.",1,2025-01-13T12:24:45.582Z,user_39684,37,0
Cò Quán Bánh Tráng Thịt Heo,ChZDSUhNMG9nS0VJQ0FnSUNmMDdlOVpBEAE,"Đồ ăn tệ, lẩu bò nhúng dấm thì thịt bò bở bục, có miếng thâm thì. Nước dùng nhạt. Cố ăn cho đỡ phí tiền. Chất lượng thịt rất kém.",1,2025-01-01T10:20:15.424Z,user_98669,80,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT21Wa01VY3lSek56VFZSNmIwWkVjMDl3TFZOWVlXYxAB,"Nay mình đi ăn ở quán , nhân viên phục vụ rất tốt , take care nhiệt tình , Đồ ăn ra nhanh , Sẽ đi ăn vào lần tiếp , Mn nên thử",5,2026-05-31T17:13:52.452Z,user_50810,19,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT25KcmIyUXhTbmc0U2xCUFVVUXRNbTlIVTFwU01YYxAB,"Đồ ăn OK, mức giá hợp lý. Đi cuối tuần đông nhưng nhân viên vẫn care nhiệt tình.",5,2026-05-31T16:41:00.825Z,user_20927,88,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2toWVVHdHhXazF3WVVkemRWZFJNazE2UkhkT2JsRRAB,"Khách đang ăn gọi nhân viên ra đuổi luôn nhân viên , cho nhân viên nghỉ việc . 1 người oder thôi làm gì phải gọi làm người oder ra vậy? Khách ăn thấy ngại",1,2026-05-31T15:15:13.583Z,user_40672,48,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2pkZmNrVkpkekIyUVV0YVlqbGpjR3BCZUd4NlluYxAB,Ok vừa mồm,5,2026-05-31T06:36:08.472Z,user_clone_97290,1,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT200dFQxazVXVmcxWnpKUWNETlplRkl4VGxobU5rRRAB,"Đồ ăn ngon tuyệt vời, đóng gói cẩn thận sạch sẽ, giao hàng siêu nhanh luôn á, sẽ ủng hộ tiếp.",5,2026-05-25T04:57:16.226Z,user_clone_85305,1,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT210R1pGQnBRbGxWTmswdGFYSkdWemhXWVhndE5VRRAB,"Trải nghiệm tốt, phục vụ rất nhanh và đồ ăn rất tươi",5,2026-05-25T04:42:48.736Z,user_86264,31,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2tsb1ZEaE5kMlEwVTJOUFdVSklWMFJmUms5NmMxRRAB,"Ăn buffet ở đây khá hời, nhiều món lựa chọn, hải sản tươi. Sẽ giới thiệu cho bạn bè.",5,2026-05-25T04:41:24.299Z,user_75233,30,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT25wYWN6ZFNMWGh2Y0RWelJFNW1Ta1JDTldwV2VIYxAB,"Giao hàng nhanh shipper thân thiện, đồ ăn ngon rẻ sạch sẽ đóng gói kỹ, nên mua nha cả nhà!",5,2026-05-25T04:38:00.661Z,user_clone_77683,2,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2xkd1JuUXlRV2hHYm5Od1FuaHNUM2RZVFhsSmJuYxAB,"Nước lẩu đậm đà hợp vị mình, đồ nhúng tươi ngon sạch sẽ. Giá cả có hơi cao một chút nhưng xứng đáng chất lượng.",5,2026-05-25T04:37:46.177Z,user_64406,58,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2t3M2VuUkRlWFV5Vm01R1JWSkRjelJhVWxvdGQxRRAB,Đồ ăn ngon,5,2026-05-25T04:37:36.335Z,user_97814,114,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2sxWE1rOVZTVzlXWmtGNmNFUlpRM3BIYld0V1ZFRRAB,"Vị ăn tạm ổn, không có gì quá xuất sắc nhưng sạch sẽ. Sẽ quay lại nếu có dịp đi cùng gia đình.",5,2026-05-18T13:25:05.115Z,user_39056,34,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2xGdFZuWjJjblJaTmpaZmRUQTVOa2QzU0RGUGVVRRAB,"Đồ ăn khá ổn, quầy line đầy đủ nhưng trải nghiệm phục vụ chưa tốt. Nhiều nhân viên  tụ tập nói chuyện riêng, khách cần hỗ trợ phải gọi nhiều lần. Chỉ có 1-2 bạn order và mang đồ là nhiệt tình, còn lại khá thờ ơ với khách.
Thật sự thất vọng khi bỏ ra hơn 300k mà nhận lại trải nghiệm tệ..",2,2026-05-17T16:05:36.135Z,user_69944,80,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2toNmNHSlhMVVJWVDB0eE1HaHdhV2h3ZERkcGNYYxAB,"Chất lượng ổn, đồ ăn tươi, không có mùi lạ. Ăn vừa miệng, phù hợp với giá tiền, đáng để thử nha mọi người.",5,2026-05-17T13:20:17.889Z,user_82764,116,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2pkNFZsOVRYMjVuVTA1dVVrWXhhRFpqZDJ4bFYxRRAB,"Lâu lắm rồi mình mới quay lại đây ăn giá buffe thay đổi nhg có thêm bò tươi khá ngon, nhà hàng khá đông khách nên có hơi nóng còn lại mọi thứ vẫn ok",5,2026-05-16T15:01:49.856Z,user_59124,48,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2tjeFZUQlhUMVZJY1ZCTU15MWxSR05uWVcwMVMxRRAB,"Các bạn nv rất nhiệt tình, nh hôm nay đông khách quá đồ ra hơi chậm nhưng các bạn đã xin lỗi và lấy đồ cho bàn mình",5,2026-05-16T14:40:29.709Z,user_58328,106,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT21weldtbDFRbGR3TkdKbGMzRXhRVlo0TUdSMldIYxAB,Đồ ăn ngon,5,2026-05-16T14:26:59.911Z,user_15772,78,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT210c1NGaENhVUp4Ulc5VGEyTlFaVEoxZEZaRE5tYxAB,Đồ ăn tệ cực kì.,1,2026-05-16T14:01:39.798Z,user_17471,33,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2pCeFZubDBaMEZwVkU5M2NFUkhjRlZsTXkxdlZsRRAB,Rất hài lòng,5,2026-05-15T04:31:49.093Z,user_clone_29833,2,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2xsTmRHaHZhR051YVVsbE56QjJjR1I1V1hsb1ltYxAB,"Thái độ nhân viên hơi kém, gọi thêm đồ mà mãi không thấy mang lên. Được cái đồ ăn cứu vớt lại khá ngon.",5,2026-05-11T06:42:44.226Z,user_72400,31,0
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2xsMlpVMXZXbFpCYzFCbWNsSldZMng2UTJwRmNGRRAB,"đồ ăn đầy đặn, nhân viên lên đồ nhanh nha, các bạn hỗ trợ khá nhiệt tình.",5,2026-05-10T14:17:10.957Z,user_13636,117,1
Hotpot Story Vincom Trần Duy Hưng,Ci9DQUlRQUNvZENodHljRjlvT2pZeVFWUXpiVkpZTld0WmVXazBTV3BVTFV3elUwRRAB,"Đồ ăn vừa mieng, cá rieu hồng ngon. Các bạn nhiet tình",5,2026-05-10T13:41:15.646Z,user_clone_61466,2,0
